,product_id,date,stock_received,damaged_stock
3332,91670,2023-06-01,1,0
3333,589812,2023-06-01,1,0
3334,677542,2023-06-01,1,0
3335,739534,2023-06-01,1,0
3336,968887,2023-06-01,1,0
3337,709916,2023-06-01,1,0
3338,133542,2023-06-01,1,0
3339,767398,2023-06-01,1,0
3340,672059,2023-06-01,1,0
3341,803607,2023-06-01,1,0
3342,140489,2023-06-01,1,0
3343,492958,2023-06-01,1,0
3344,970529,2023-06-01,1,0
3345,820973,2023-06-01,1,0
3346,4452,2023-06-01,1,0
3347,432617,2023-06-01,1,0
3348,137909,2023-06-01,1,0
3349,264803,2023-06-01,1,0
3350,992178,2023-06-01,1,0
3351,26060,2023-06-01,1,0
3352,154179,2023-06-01,1,0
3353,153019,2023-06-01,1,0
3354,478531,2023-06-01,1,0
3355,871592,2023-06-01,1,0
3356,70969,2023-06-01,1,0
3357,555121,2023-06-01,1,0
3358,15314,2023-06-01,1,0
3359,67197,2023-06-01,1,0
3360,41853,2023-06-01,1,0
3361,257719,2023-06-01,1,0
3362,329351,2023-06-01,1,0
3363,592784,2023-06-01,1,0
3364,487065,2023-06-01,1,0
3365,961614,2023-06-01,1,0
3366,658389,2023-06-01,1,0
3367,587420,2023-06-01,1,0
3368,567671,2023-06-01,1,0
3369,991434,2023-06-01,1,0
3370,319388,2023-06-01,1,0
3371,107548,2023-06-01,1,0
3372,681063,2023-06-01,1,0
3373,300159,2023-06-01,1,0
3374,228286,2023-06-01,1,0
3375,712003,2023-06-01,1,0
3376,962054,2023-06-01,1,0
3377,365132,2023-06-01,1,0
3378,689769,2023-06-01,1,0
3379,398340,2023-06-01,1,0
3380,187399,2023-06-01,1,0
3381,621677,2023-06-01,1,0
3382,53833,2023-06-01,1,0
3383,876139,2023-06-01,1,0
3384,287070,2023-06-01,1,0
3385,317242,2023-06-01,1,0
3386,993331,2023-06-01,1,0
3387,820541,2023-06-01,1,0
3388,455755,2023-06-01,1,0
3389,91670,2023-06-01,1,0
3390,747801,2023-06-01,1,0
3391,677542,2023-06-01,1,0
3392,897083,2023-06-01,1,0
3393,448752,2023-06-01,1,0
3394,473647,2023-06-01,1,0
3395,385113,2023-06-01,1,0
3396,492958,2023-06-01,1,0
3397,63769,2023-06-01,1,0
3398,615545,2023-06-01,1,0
3399,600767,2023-06-01,1,0
3400,6405,2023-06-01,1,0
3401,51036,2023-06-01,1,0
3402,951463,2023-06-01,1,0
3403,256783,2023-06-01,1,0
3404,525531,2023-06-01,1,0
3405,771228,2023-06-01,1,0
3406,451812,2023-06-01,1,0
3407,679284,2023-06-01,1,0
3408,222892,2023-06-01,1,0
3409,196719,2023-06-01,1,0
3410,818990,2023-06-01,1,0
3411,70969,2023-06-01,1,0
3412,552883,2023-06-01,1,1
3413,888807,2023-06-01,1,0
3414,257719,2023-06-01,1,0
3415,337168,2023-06-01,1,0
3416,839170,2023-06-01,1,0
3417,690565,2023-06-01,1,1
3418,563740,2023-06-01,1,1
3419,990993,2023-06-01,1,0
3420,991434,2023-06-01,1,0
3421,962591,2023-06-01,1,1
3422,398340,2023-06-01,1,0
3423,954722,2023-06-01,1,1
3424,187399,2023-06-01,1,1
3425,611575,2023-06-01,1,1
3426,901144,2023-06-01,1,0
3427,120532,2023-06-01,1,1
3428,760684,2023-06-01,1,0
3429,807452,2023-06-01,1,0
3430,461804,2023-06-01,1,0
3431,144124,2023-06-01,1,0
3432,894539,2023-06-01,1,1
3433,448752,2023-06-01,1,1
3434,133542,2023-06-01,1,1
3435,951463,2023-06-01,1,0
3436,243235,2023-06-01,1,0
3437,613942,2023-06-01,1,1
3438,784673,2023-06-01,1,0
3439,425341,2023-06-01,1,1
3440,274207,2023-06-01,1,0
3441,837480,2023-06-01,1,0
3442,566052,2023-06-01,1,1
3443,799459,2023-06-01,1,0
3444,679284,2023-06-01,1,0
3445,114414,2023-06-01,1,0
3446,890623,2023-06-01,1,0
3447,965755,2023-06-01,1,0
3448,812607,2023-06-01,1,1
3449,847349,2023-06-01,1,1
3450,473929,2023-06-01,1,0
3451,654297,2023-06-01,1,1
3452,89084,2023-06-01,1,0
3453,136533,2023-06-01,1,0
3454,734789,2023-06-01,1,0
3455,949818,2023-06-01,1,0
3456,690565,2023-06-01,1,0
3457,654623,2023-06-01,1,0
3458,990993,2023-06-01,1,0
3459,952168,2023-06-01,1,1
3460,914071,2023-06-01,1,1
3461,567671,2023-06-01,1,1
3462,171602,2023-06-01,1,0
3463,962591,2023-06-01,1,0
3464,561860,2023-06-01,1,1
3465,954722,2023-06-01,1,0
3466,120532,2023-06-01,1,1
3467,287070,2023-06-01,1,1
3468,820541,2023-06-01,1,0
3469,552496,2023-06-01,1,0
3470,604184,2023-06-01,1,0
3471,365133,2023-06-01,1,0
3472,133542,2023-06-01,1,0
3473,490939,2023-06-01,1,1
3474,63769,2023-06-01,1,0
3475,140154,2023-06-01,1,1
3476,449106,2023-06-01,1,0
3477,853932,2023-06-01,1,0
3478,525531,2023-06-01,1,1
3479,757274,2023-06-01,1,0
3480,425341,2023-06-01,1,0
3481,557908,2023-06-01,1,0
3482,799459,2023-06-01,1,0
3483,444361,2023-06-01,1,0
3484,516376,2023-06-01,1,0
3485,847349,2023-06-01,1,1
3486,552883,2023-06-01,1,0
3487,397973,2023-06-01,1,0
3488,217710,2023-06-01,1,1
3489,714999,2023-06-01,1,1
3490,880510,2023-06-01,1,0
3491,799952,2023-06-01,1,1
3492,883013,2023-06-01,1,0
3493,734789,2023-06-01,1,1
3494,563740,2023-06-01,1,0
3495,658389,2023-06-01,1,1
3496,952168,2023-06-01,1,0
3497,481843,2023-06-01,1,0
3498,712307,2023-06-01,1,1
3499,513199,2023-06-01,1,0
3500,962054,2023-06-01,1,1
3501,969851,2023-06-01,1,0
3502,611575,2023-06-01,1,0
3503,306177,2023-06-01,1,0
3504,876139,2023-06-01,1,0
3505,937542,2023-06-01,1,0
3506,451933,2023-06-01,1,0
3507,36412,2023-06-01,1,1
3508,94225,2023-06-01,1,0
3509,897083,2023-06-01,1,1
3510,859361,2023-06-01,1,0
3511,930284,2023-06-01,1,1
3512,757274,2023-06-01,1,0
3513,726958,2023-06-01,1,0
3514,425341,2023-06-01,1,0
3515,478531,2023-06-01,1,0
3516,14145,2023-06-01,1,1
3517,847349,2023-06-01,1,0
3518,77308,2023-06-01,1,0
3519,146840,2023-06-01,1,0
3520,592784,2023-06-01,1,1
3521,319388,2023-06-01,1,0
3522,60619,2023-06-01,1,0
3523,328457,2023-06-01,1,1
3524,712003,2023-06-01,1,1
3525,398340,2023-06-01,1,1
3526,491314,2023-06-01,1,0
3527,33955,2023-06-01,1,0
3528,652118,2023-06-01,1,1
3529,187399,2023-06-01,1,1
3530,272170,2023-06-01,1,0
3531,53833,2023-06-01,1,0
3532,945635,2023-06-01,1,0
3533,679865,2023-06-01,1,0
3534,336847,2023-06-01,1,0
3535,647462,2023-06-01,1,0
3536,34200,2023-06-01,1,0
3537,753354,2023-06-01,1,0
3538,449106,2023-06-01,1,0
3539,186168,2023-06-01,1,1
3540,537274,2023-06-01,1,0
3541,726958,2023-06-01,1,1
3542,642612,2023-06-01,1,1
3543,677169,2023-06-01,1,0
3544,123983,2023-06-01,1,0
3545,444361,2023-06-01,1,0
3546,114414,2023-06-01,1,1
3547,153019,2023-06-01,1,0
3548,669378,2023-06-01,1,0
3549,890623,2023-06-01,1,1
3550,397973,2023-06-01,1,0
3551,555121,2023-06-01,1,1
3552,217710,2023-06-01,1,0
3553,714999,2023-06-01,1,1
3554,382511,2023-06-01,1,0
3555,67197,2023-06-01,1,0
3556,833557,2023-06-01,1,1
3557,578097,2023-06-01,1,0
3558,734789,2023-06-01,1,0
3559,378230,2023-06-01,1,0
3560,762527,2023-06-01,1,0
3561,491521,2023-06-01,1,0
3562,567671,2023-06-01,1,1
3563,378676,2023-06-01,1,1
3564,305754,2023-06-01,1,1
3565,33955,2023-06-01,1,1
3566,470449,2023-06-01,1,0
3567,721521,2023-06-01,1,1
3568,876139,2023-06-01,1,1
3569,760684,2023-06-01,1,1
3570,354409,2023-06-01,1,1
3571,490602,2023-06-01,1,0
3572,317242,2023-06-01,1,1
3573,36412,2023-06-01,1,1
3574,704868,2023-06-01,1,0
3575,435929,2023-06-01,1,0
3576,709916,2023-06-01,1,0
3577,700048,2023-06-01,1,1
3578,897083,2023-06-01,1,1
3579,863930,2023-06-01,1,0
3580,256051,2023-06-01,1,1
3581,706112,2023-06-01,1,1
3582,566052,2023-06-01,1,0
3583,56589,2023-06-01,1,0
3584,154179,2023-06-01,1,0
3585,679284,2023-06-01,1,0
3586,669378,2023-06-01,1,0
3587,965755,2023-06-01,1,0
3588,14145,2023-06-01,1,1
3589,217710,2023-06-01,1,0
3590,146840,2023-06-01,1,1
3591,888807,2023-06-01,1,0
3592,136533,2023-06-01,1,1
3593,257719,2023-06-01,1,0
3594,500739,2023-06-01,1,0
3595,883013,2023-06-01,1,0
3596,313754,2023-06-01,1,1
3597,563740,2023-06-01,1,1
3598,481843,2023-06-01,1,0
3599,991434,2023-06-01,1,0
3600,969851,2023-06-01,1,0
3601,954722,2023-06-01,1,0
3602,187399,2023-06-01,1,0
3603,53833,2023-06-01,1,0
3604,945635,2023-06-01,1,1
3605,327290,2023-06-01,1,1
3606,807452,2023-06-01,1,1
3607,451933,2023-06-01,1,1
3608,36412,2023-06-01,1,0
3609,336847,2023-06-01,1,0
3610,144124,2023-06-01,1,1
3611,894539,2023-06-01,1,1
3612,133542,2023-06-01,1,1
3613,647462,2023-06-01,1,0
3614,140489,2023-06-01,1,0
3615,256051,2023-06-01,1,0
3616,367391,2023-06-01,1,0
3617,757274,2023-06-01,1,1
3618,566052,2023-06-01,1,0
3619,14145,2023-06-01,1,0
3620,952124,2023-06-01,1,1
3621,880510,2023-06-01,1,1
3622,833557,2023-06-01,1,1
3623,659290,2023-06-01,1,1
3624,592784,2023-06-01,1,0
3625,654623,2023-06-01,1,1
3626,658389,2023-06-01,1,0
3627,687218,2023-06-01,1,0
3628,681063,2023-06-01,1,1
3629,561860,2023-06-01,1,0
3630,712003,2023-06-01,1,0
3631,712307,2023-06-01,1,1
3632,513199,2023-06-01,1,1
3633,969851,2023-06-01,1,1
3634,623234,2023-06-01,1,1
3635,606256,2023-06-01,1,1
3636,652118,2023-06-01,1,0
3637,621677,2023-06-01,1,0
3638,692985,2023-06-01,1,0
3639,615545,2023-06-01,1,1
3640,51036,2023-06-01,1,0
3641,585299,2023-06-01,1,1
3642,120385,2023-06-01,1,1
3643,52729,2023-06-01,1,0
3644,951463,2023-06-01,1,0
3645,723678,2023-06-01,1,0
3646,274207,2023-06-01,1,1
3647,848226,2023-06-01,1,0
3648,222892,2023-06-01,1,1
3649,34186,2023-06-01,1,0
3650,349294,2023-06-01,1,1
3651,284460,2023-06-01,1,1
3652,15314,2023-06-01,1,0
3653,324809,2023-06-01,1,0
3654,762527,2023-06-01,1,0
3655,687218,2023-06-01,1,1
3656,681063,2023-06-01,1,1
3657,305754,2023-06-01,1,0
3658,491314,2023-06-01,1,1
3659,490602,2023-06-01,1,1
3660,131136,2023-06-01,1,1
3661,287070,2023-06-01,1,1
3662,679865,2023-06-01,1,1
3663,317242,2023-06-01,1,1
3664,993331,2023-06-01,1,0
3665,968887,2023-06-01,1,0
3666,863930,2023-06-01,1,0
3667,219598,2023-06-01,1,0
3668,6405,2023-06-01,1,0
3669,367391,2023-06-01,1,0
3670,433521,2023-06-01,1,0
3671,707935,2023-06-01,1,1
3672,661577,2023-06-01,1,1
3673,14145,2023-06-01,1,0
3674,136533,2023-06-01,1,0
3675,500739,2023-06-01,1,1
3676,171602,2023-06-01,1,0
3677,107548,2023-06-01,1,0
3678,679321,2023-06-01,1,0
3679,606256,2023-06-01,1,1
3680,925482,2023-06-01,1,0
3681,131136,2023-06-01,1,1
3682,327290,2023-06-01,1,1
3683,704868,2023-06-01,1,0
3684,91670,2023-06-01,1,1
3685,697683,2023-06-01,1,1
3686,739448,2023-06-01,1,0
3687,473647,2023-06-01,1,0
3688,140154,2023-06-01,1,0
3689,820973,2023-06-01,1,1
3690,564692,2023-06-01,1,1
3691,613942,2023-06-01,1,0
3692,784673,2023-06-01,1,0
3693,851978,2023-06-01,1,1
3694,992178,2023-06-01,1,0
3695,298985,2023-06-01,1,0
3696,196719,2023-06-01,1,1
3697,70969,2023-06-01,1,0
3698,376447,2023-06-01,1,0
3699,41853,2023-06-01,1,0
3700,257719,2023-06-01,1,1
3701,891833,2023-06-01,1,0
3702,183929,2023-06-01,1,0
3703,291238,2023-06-01,1,1
3704,306177,2023-06-01,1,0
3705,937542,2023-06-01,1,0
3706,94225,2023-06-01,1,0
3707,700048,2023-06-01,1,1
3708,525531,2023-06-01,1,0
3709,123983,2023-06-01,1,1
3710,240179,2023-06-01,1,0
3711,196719,2023-06-01,1,0
3712,487065,2023-06-01,1,1
3713,542300,2023-06-01,1,0
3714,602241,2023-06-01,1,1
3715,587420,2023-06-01,1,1
3716,914071,2023-06-01,1,1
3717,513199,2023-06-01,1,1
3718,187399,2023-06-01,1,0
3719,968887,2023-06-01,1,0
3720,51036,2023-06-01,1,1
3721,367391,2023-06-01,1,0
3722,373536,2023-06-01,1,1
3723,557908,2023-06-01,1,0
3724,137909,2023-06-01,1,0
3725,39154,2023-06-01,1,1
3726,952124,2023-06-01,1,0
3727,798639,2023-06-01,1,1
3728,883013,2023-06-01,1,1
3729,961614,2023-06-01,1,1
3730,313754,2023-06-01,1,0
3731,542300,2023-06-01,1,1
3732,602241,2023-06-01,1,1
3733,587420,2023-06-01,1,0
3734,491314,2023-06-01,1,0
3735,652118,2023-06-01,1,0
3736,490602,2023-06-01,1,1
3737,94225,2023-06-01,1,1
3738,753354,2023-06-01,1,1
3739,726958,2023-06-01,1,1
3740,851978,2023-06-01,1,1
3741,34186,2023-06-01,1,0
3742,397973,2023-06-01,1,1
3743,880510,2023-06-01,1,0
3744,658389,2023-06-01,1,0
3745,491521,2023-06-01,1,0
3746,532965,2023-06-01,1,1
3747,954722,2023-06-01,1,0
3748,925482,2023-06-01,1,1
3749,621677,2023-06-01,1,0
3750,131136,2023-06-01,1,0
3751,894539,2023-06-01,1,1
3752,709916,2023-06-01,1,0
3753,473647,2023-06-01,1,1
3754,799459,2023-06-01,1,1
3755,114414,2023-06-01,1,1
3756,34186,2023-06-01,1,1
3757,871592,2023-06-01,1,0
3758,67197,2023-06-01,1,0
3759,990993,2023-06-01,1,1
3760,667163,2023-06-01,1,1
3761,487931,2023-06-01,1,0
3762,747801,2023-06-01,1,0
3763,385113,2023-06-01,1,0
3764,647462,2023-06-01,1,1
3765,753354,2023-06-01,1,1
3766,859361,2023-06-01,1,0
3767,449106,2023-06-01,1,1
3768,291238,2023-06-01,1,0
3769,378230,2023-06-01,1,1
3770,602241,2023-06-01,1,0
3771,491521,2023-06-01,1,1
3772,171602,2023-06-01,1,1
3773,60619,2023-06-01,1,1
3774,228286,2023-06-01,1,0
3775,378676,2023-06-01,1,0
3776,131136,2023-06-01,1,1
3777,644847,2023-06-01,1,1
3778,336847,2023-06-01,1,0
3779,739448,2023-06-01,1,1
3780,820973,2023-06-01,1,0
3781,256783,2023-06-01,1,0
3782,237083,2023-06-01,1,1
3783,669378,2023-06-01,1,1
3784,890623,2023-06-01,1,0
3785,349294,2023-06-01,1,0
3786,284460,2023-06-01,1,1
3787,397973,2023-06-01,1,1
3788,41853,2023-06-01,1,0
3789,500633,2023-06-01,1,1
3790,832348,2023-06-01,1,1
3791,481843,2023-06-01,1,0
3792,991434,2023-06-01,1,1
3793,118820,2023-06-01,1,1
3794,53833,2023-06-01,1,1
3795,34200,2023-06-01,1,1
3796,140489,2023-06-01,1,1
3797,799688,2023-06-01,1,0
3798,243235,2023-06-01,1,1
3799,516376,2023-06-01,1,1
3800,397973,2023-06-01,1,0
3801,888807,2023-06-01,1,1
3802,481843,2023-06-01,1,1
3803,60619,2023-06-01,1,1
3804,652118,2023-06-01,1,1
3805,490602,2023-06-01,1,0
3806,18035,2023-06-01,1,0
3807,587645,2023-06-01,1,1
3808,123983,2023-06-01,1,0
3809,237083,2023-06-01,1,0
3810,240179,2023-06-01,1,0
3811,673058,2023-06-01,1,1
3812,39154,2023-06-01,1,0
3813,818990,2023-06-01,1,0
3814,871592,2023-06-01,1,1
3815,818522,2023-06-01,1,1
3816,500739,2023-06-01,1,0
3817,455083,2023-06-01,1,1
3818,378230,2023-06-01,1,1
3819,561860,2023-06-01,1,0
3820,532965,2023-06-01,1,0
3821,365132,2023-06-01,1,1
3822,435929,2023-06-01,1,0
3823,9436,2023-06-01,1,1
3824,112390,2023-06-01,1,0
3825,366066,2023-06-01,1,0
3826,237083,2023-06-01,1,0
3827,196719,2023-06-01,1,0
3828,217710,2023-06-01,1,0
3829,798639,2023-06-01,1,1
3830,329351,2023-06-01,1,0
3831,712307,2023-06-01,1,1
3832,34200,2023-06-01,1,0
3833,243235,2023-06-01,1,0
3834,566052,2023-06-01,1,1
3835,818990,2023-06-01,1,0
3836,217710,2023-06-01,1,1
3837,15314,2023-06-01,1,0
3838,741341,2023-06-01,1,0
3839,500739,2023-06-01,1,0
3840,324809,2023-06-01,1,1
3841,961614,2023-06-01,1,1
3842,687218,2023-06-01,1,0
3843,859361,2023-06-01,1,0
3844,661577,2023-06-01,1,0
3845,726958,2023-06-01,1,0
3846,557908,2023-06-01,1,1
3847,237083,2023-06-01,1,0
3848,153019,2023-07-01,1,1
3849,848226,2023-07-01,1,0
3850,890623,2023-07-01,1,1
3851,39154,2023-07-01,1,0
3852,34186,2023-07-01,1,0
3853,196719,2023-07-01,1,0
3854,818990,2023-07-01,1,0
3855,284460,2023-07-01,1,1
3856,77308,2023-07-01,1,0
3857,654297,2023-07-01,1,0
3858,952124,2023-07-01,1,0
3859,555121,2023-07-01,1,0
3860,376447,2023-07-01,1,0
3861,146840,2023-07-01,1,0
3862,89084,2023-07-01,1,1
3863,382511,2023-07-01,1,0
3864,15314,2023-07-01,1,0
3865,500633,2023-07-01,1,0
3866,798639,2023-07-01,1,0
3867,337168,2023-07-01,1,0
3868,839170,2023-07-01,1,0
3869,734789,2023-07-01,1,0
3870,690565,2023-07-01,1,0
3871,313754,2023-07-01,1,0
3872,563740,2023-07-01,1,0
3873,378230,2023-07-01,1,0
3874,990993,2023-07-01,1,0
3875,952168,2023-07-01,1,1
3876,542300,2023-07-01,1,1
3877,602241,2023-07-01,1,0
3878,914071,2023-07-01,1,0
3879,832348,2023-07-01,1,0
3880,567671,2023-07-01,1,1
3881,319388,2023-07-01,1,0
3882,107548,2023-07-01,1,0
3883,687218,2023-07-01,1,0
3884,667163,2023-07-01,1,1
3885,561860,2023-07-01,1,1
3886,712003,2023-07-01,1,0
3887,378676,2023-07-01,1,0
3888,532965,2023-07-01,1,1
3889,954722,2023-07-01,1,0
3890,131937,2023-07-01,1,0
3891,652118,2023-07-01,1,1
3892,187399,2023-07-01,1,0
3893,272170,2023-07-01,1,0
3894,901144,2023-07-01,1,0
3895,53833,2023-07-01,1,1
3896,903336,2023-07-01,1,0
3897,937542,2023-07-01,1,0
3898,490602,2023-07-01,1,0
3899,287070,2023-07-01,1,1
3900,820541,2023-07-01,1,0
3901,552496,2023-07-01,1,0
3902,336847,2023-07-01,1,0
3903,747801,2023-07-01,1,0
3904,589812,2023-07-01,1,0
3905,604184,2023-07-01,1,0
3906,968887,2023-07-01,1,1
3907,897083,2023-07-01,1,0
3908,385113,2023-07-01,1,0
3909,647462,2023-07-01,1,1
3910,124290,2023-07-01,1,0
3911,140489,2023-07-01,1,0
3912,140154,2023-07-01,1,0
3913,449106,2023-07-01,1,0
3914,615545,2023-07-01,1,0
3915,820973,2023-07-01,1,0
3916,4452,2023-07-01,1,0
3917,440875,2023-07-01,1,1
3918,953175,2023-07-01,1,1
3919,707935,2023-07-01,1,0
3920,585299,2023-07-01,1,0
3921,120385,2023-07-01,1,1
3922,661577,2023-07-01,1,0
3923,131748,2023-07-01,1,0
3924,256783,2023-07-01,1,0
3925,757274,2023-07-01,1,0
3926,784673,2023-07-01,1,1
3927,771228,2023-07-01,1,1
3928,587645,2023-07-01,1,0
3929,566052,2023-07-01,1,0
3930,137909,2023-07-01,1,0
3931,264803,2023-07-01,1,1
3932,992178,2023-07-01,1,0
3933,154179,2023-07-01,1,0
3934,679284,2023-07-01,1,0
3935,240179,2023-07-01,1,0
3936,114414,2023-07-01,1,0
3937,11422,2023-07-01,1,0
3938,890623,2023-07-01,1,0
3939,222892,2023-07-01,1,0
3940,516376,2023-07-01,1,1
3941,34186,2023-07-01,1,1
3942,478531,2023-07-01,1,0
3943,818990,2023-07-01,1,0
3944,284460,2023-07-01,1,0
3945,70969,2023-07-01,1,0
3946,552883,2023-07-01,1,0
3947,397973,2023-07-01,1,0
3948,376447,2023-07-01,1,0
3949,146840,2023-07-01,1,0
3950,136533,2023-07-01,1,0
3951,15314,2023-07-01,1,1
3952,891833,2023-07-01,1,0
3953,324809,2023-07-01,1,0
3954,659290,2023-07-01,1,0
3955,455083,2023-07-01,1,1
3956,592784,2023-07-01,1,0
3957,291238,2023-07-01,1,0
3958,654623,2023-07-01,1,0
3959,563740,2023-07-01,1,0
3960,378230,2023-07-01,1,0
3961,658389,2023-07-01,1,0
3962,542300,2023-07-01,1,0
3963,587420,2023-07-01,1,0
3964,914071,2023-07-01,1,0
3965,567671,2023-07-01,1,0
3966,319388,2023-07-01,1,0
3967,687218,2023-07-01,1,0
3968,194682,2023-07-01,1,0
3969,228286,2023-07-01,1,0
3970,712307,2023-07-01,1,0
3971,954722,2023-07-01,1,0
3972,606256,2023-07-01,1,0
3973,611575,2023-07-01,1,0
3974,901144,2023-07-01,1,0
3975,903336,2023-07-01,1,0
3976,120532,2023-07-01,1,0
3977,490602,2023-07-01,1,0
3978,679865,2023-07-01,1,0
3979,644847,2023-07-01,1,0
3980,327290,2023-07-01,1,0
3981,461804,2023-07-01,1,0
3982,144124,2023-07-01,1,0
3983,604184,2023-07-01,1,0
3984,697683,2023-07-01,1,0
3985,739448,2023-07-01,1,0
3986,700048,2023-07-01,1,0
3987,767398,2023-07-01,1,0
3988,863930,2023-07-01,1,0
3989,112390,2023-07-01,1,0
3990,647462,2023-07-01,1,0
3991,140489,2023-07-01,1,0
3992,859361,2023-07-01,1,0
3993,615545,2023-07-01,1,0
3994,366066,2023-07-01,1,0
3995,6405,2023-07-01,1,0
3996,51036,2023-07-01,1,0
3997,820973,2023-07-01,1,0
3998,930284,2023-07-01,1,0
3999,661577,2023-07-01,1,0
4000,564692,2023-07-01,1,0
4001,256783,2023-07-01,1,0
4002,525531,2023-07-01,1,0
4003,913428,2023-07-01,1,0
4004,726958,2023-07-01,1,0
4005,613942,2023-07-01,1,0
4006,425341,2023-07-01,1,0
4007,723678,2023-07-01,1,0
4008,451812,2023-07-01,1,0
4009,677169,2023-07-01,1,0
4010,274207,2023-07-01,1,0
4011,706112,2023-07-01,1,0
4012,56589,2023-07-01,1,0
4013,26060,2023-07-01,1,0
4014,237083,2023-07-01,1,0
4015,444361,2023-07-01,1,0
4016,679284,2023-07-01,1,0
4017,965755,2023-07-01,1,0
4018,39154,2023-07-01,1,0
4019,196719,2023-07-01,1,0
4020,349294,2023-07-01,1,0
4021,284460,2023-07-01,1,0
4022,654297,2023-07-01,1,0
4023,888807,2023-07-01,1,0
4024,741341,2023-07-01,1,0
4025,500633,2023-07-01,1,0
4026,799952,2023-07-01,1,0
4027,659290,2023-07-01,1,0
4028,313754,2023-07-01,1,0
4029,542300,2023-07-01,1,0
4030,540618,2023-07-01,1,0
4031,60619,2023-07-01,1,0
4032,962591,2023-07-01,1,0
4033,328457,2023-07-01,1,0
4034,300159,2023-07-01,1,0
4035,378287,2023-07-01,1,0
4036,513199,2023-07-01,1,0
4037,890232,2023-07-01,1,0
4038,532965,2023-07-01,1,0
4039,689769,2023-07-01,1,0
4040,491314,2023-07-01,1,0
4041,33955,2023-07-01,1,0
4042,623234,2023-07-01,1,0
4043,925482,2023-07-01,1,0
4044,621677,2023-07-01,1,0
4045,721521,2023-07-01,1,0
4046,692985,2023-07-01,1,0
4047,876139,2023-07-01,1,0
4048,903336,2023-07-01,1,0
4049,120532,2023-07-01,1,0
4050,945635,2023-07-01,1,0
4051,644847,2023-07-01,1,0
4052,36412,2023-07-01,1,0
4053,704868,2023-07-01,1,0
4054,18035,2023-07-01,1,0
4055,820541,2023-07-01,1,0
4056,144124,2023-07-01,1,0
4057,747801,2023-07-01,1,0
4058,589812,2023-07-01,1,0
4059,677542,2023-07-01,1,0
4060,697683,2023-07-01,1,0
4061,700048,2023-07-01,1,0
4062,133542,2023-07-01,1,0
4063,647462,2023-07-01,1,0
4064,34200,2023-07-01,1,0
4065,490939,2023-07-01,1,0
4066,672059,2023-07-01,1,0
4067,803607,2023-07-01,1,0
4068,6405,2023-07-01,1,0
4069,433521,2023-07-01,1,0
4070,953175,2023-07-01,1,0
4071,942001,2023-07-01,1,0
4072,243235,2023-07-01,1,0
4073,564692,2023-07-01,1,0
4074,186168,2023-07-01,1,0
4075,537274,2023-07-01,1,0
4076,757274,2023-07-01,1,0
4077,425341,2023-07-01,1,0
4078,760828,2023-07-01,1,0
4079,557908,2023-07-01,1,0
4080,264803,2023-07-01,1,0
4081,123983,2023-07-01,1,0
4082,444361,2023-07-01,1,0
4083,673058,2023-07-01,1,0
4084,39154,2023-07-01,1,0
4085,871592,2023-07-01,1,0
4086,952124,2023-07-01,1,0
4087,397973,2023-07-01,1,0
4088,217710,2023-07-01,1,0
4089,146840,2023-07-01,1,0
4090,136533,2023-07-01,1,0
4091,67197,2023-07-01,1,0
4092,880510,2023-07-01,1,0
4093,741341,2023-07-01,1,0
4094,799952,2023-07-01,1,0
4095,798639,2023-07-01,1,0
4096,329351,2023-07-01,1,0
4097,833557,2023-07-01,1,0
4098,455083,2023-07-01,1,0
4099,487065,2023-07-01,1,0
4100,690565,2023-07-01,1,0
4101,654623,2023-07-01,1,0
4102,990993,2023-07-01,1,0
4103,952168,2023-07-01,1,0
4104,328457,2023-07-01,1,0
4105,194682,2023-07-01,1,0
4106,679321,2023-07-01,1,0
4107,667163,2023-07-01,1,0
4108,378676,2023-07-01,1,0
4109,623234,2023-07-01,1,0
4110,764014,2023-07-01,1,0
4111,120532,2023-07-01,1,0
4112,760684,2023-07-01,1,0
4113,354409,2023-07-01,1,0
4114,937542,2023-07-01,1,0
4115,131136,2023-07-01,1,0
4116,327290,2023-07-01,1,0
4117,993331,2023-07-01,1,0
4118,451933,2023-07-01,1,0
4119,461804,2023-07-01,1,0
4120,94225,2023-07-01,1,0
4121,18035,2023-07-01,1,0
4122,91670,2023-07-01,1,0
4123,709916,2023-07-01,1,0
4124,863930,2023-07-01,1,0
4125,112390,2023-07-01,1,0
4126,34200,2023-07-01,1,0
4127,490939,2023-07-01,1,0
4128,799688,2023-07-01,1,0
4129,684939,2023-07-01,1,0
4130,449106,2023-07-01,1,0
4131,784827,2023-07-01,1,0
4132,853932,2023-07-01,1,0
4133,970529,2023-07-01,1,0
4134,927651,2023-07-01,1,0
4135,82484,2023-07-01,1,0
4136,432617,2023-07-01,1,0
4137,57405,2023-07-01,1,0
4138,120385,2023-07-01,1,0
4139,52729,2023-07-01,1,0
4140,951463,2023-07-01,1,0
4141,131748,2023-07-01,1,0
4142,537274,2023-07-01,1,0
4143,757274,2023-07-01,1,0
4144,642612,2023-07-01,1,0
4145,613942,2023-07-01,1,0
4146,784673,2023-07-01,1,0
4147,771228,2023-07-01,1,0
4148,760828,2023-07-01,1,0
4149,451812,2023-07-01,1,0
4150,677169,2023-07-01,1,0
4151,706112,2023-07-01,1,0
4152,137909,2023-07-01,1,0
4153,851978,2023-07-01,1,0
